evidence_level,switch_count,method,repetition,measured,switch,direction,latency_us,returncode,stderr
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s6,forward,9210.633,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s6,reverse,9357.191,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s7,forward,9346.342,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s7,reverse,9960.202,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s8,forward,10370.621,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s8,reverse,9381.244,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s9,forward,9956.261,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s9,reverse,9926.519,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s10,forward,9274.749,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s10,reverse,9340.247,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s11,forward,9655.06,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s11,reverse,9781.952,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s12,forward,8533.021,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s12,reverse,9745.587,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s13,forward,9535.035,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s13,reverse,9206.082,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s14,forward,9710.563,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s14,reverse,9396.847,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s15,forward,9538.0,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s15,reverse,9609.634,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s16,forward,9630.64,0,
measured_emulation_calibration,16,direct_ovs_ofctl,2,1,s16,reverse,9420.819,0,
measured_emulation_calibration,16,daim_adapter,2,1,s1,forward,12414.467,0,
measured_emulation_calibration,16,daim_adapter,2,1,s1,reverse,12265.146,0,
measured_emulation_calibration,16,daim_adapter,2,1,s2,forward,12603.119,0,
measured_emulation_calibration,16,daim_adapter,2,1,s2,reverse,12681.74,0,
measured_emulation_calibration,16,daim_adapter,2,1,s3,forward,11801.703,0,
measured_emulation_calibration,16,daim_adapter,2,1,s3,reverse,12683.529,0,
measured_emulation_calibration,16,daim_adapter,2,1,s4,forward,12666.91,0,
measured_emulation_calibration,16,daim_adapter,2,1,s4,reverse,12404.066,0,
measured_emulation_calibration,16,daim_adapter,2,1,s5,forward,12515.517,0,
measured_emulation_calibration,16,daim_adapter,2,1,s5,reverse,12679.669,0,
measured_emulation_calibration,16,daim_adapter,2,1,s6,forward,12721.641,0,
measured_emulation_calibration,16,daim_adapter,2,1,s6,reverse,12692.955,0,
measured_emulation_calibration,16,daim_adapter,2,1,s7,forward,13365.188,0,
measured_emulation_calibration,16,daim_adapter,2,1,s7,reverse,11988.105,0,
measured_emulation_calibration,16,daim_adapter,2,1,s8,forward,13127.942,0,
measured_emulation_calibration,16,daim_adapter,2,1,s8,reverse,12802.141,0,
measured_emulation_calibration,16,daim_adapter,2,1,s9,forward,12927.97,0,
measured_emulation_calibration,16,daim_adapter,2,1,s9,reverse,12801.978,0,
measured_emulation_calibration,16,daim_adapter,2,1,s10,forward,12114.668,0,
measured_emulation_calibration,16,daim_adapter,2,1,s10,reverse,12090.986,0,
measured_emulation_calibration,16,daim_adapter,2,1,s11,forward,11992.06,0,
measured_emulation_calibration,16,daim_adapter,2,1,s11,reverse,12691.393,0,
measured_emulation_calibration,16,daim_adapter,2,1,s12,forward,12348.106,0,
measured_emulation_calibration,16,daim_adapter,2,1,s12,reverse,11936.176,0,
measured_emulation_calibration,16,daim_adapter,2,1,s13,forward,12914.641,0,
measured_emulation_calibration,16,daim_adapter,2,1,s13,reverse,12392.291,0,
measured_emulation_calibration,16,daim_adapter,2,1,s14,forward,12101.624,0,
measured_emulation_calibration,16,daim_adapter,2,1,s14,reverse,12133.499,0,
measured_emulation_calibration,16,daim_adapter,2,1,s15,forward,12863.486,0,
measured_emulation_calibration,16,daim_adapter,2,1,s15,reverse,12250.075,0,
measured_emulation_calibration,16,daim_adapter,2,1,s16,forward,22538.981,0,
measured_emulation_calibration,16,daim_adapter,2,1,s16,reverse,12687.848,0,
measured_emulation_calibration,16,daim_adapter,3,1,s1,forward,12399.423,0,
measured_emulation_calibration,16,daim_adapter,3,1,s1,reverse,12822.359,0,
measured_emulation_calibration,16,daim_adapter,3,1,s2,forward,13228.377,0,
measured_emulation_calibration,16,daim_adapter,3,1,s2,reverse,12379.654,0,
measured_emulation_calibration,16,daim_adapter,3,1,s3,forward,12460.198,0,
measured_emulation_calibration,16,daim_adapter,3,1,s3,reverse,12229.859,0,
measured_emulation_calibration,16,daim_adapter,3,1,s4,forward,13479.913,0,
measured_emulation_calibration,16,daim_adapter,3,1,s4,reverse,12873.921,0,
measured_emulation_calibration,16,daim_adapter,3,1,s5,forward,12276.856,0,
measured_emulation_calibration,16,daim_adapter,3,1,s5,reverse,11910.415,0,
measured_emulation_calibration,16,daim_adapter,3,1,s6,forward,12211.638,0,
measured_emulation_calibration,16,daim_adapter,3,1,s6,reverse,12133.5,0,
measured_emulation_calibration,16,daim_adapter,3,1,s7,forward,12593.282,0,
measured_emulation_calibration,16,daim_adapter,3,1,s7,reverse,11913.676,0,
measured_emulation_calibration,16,daim_adapter,3,1,s8,forward,12401.95,0,
measured_emulation_calibration,16,daim_adapter,3,1,s8,reverse,12341.421,0,
measured_emulation_calibration,16,daim_adapter,3,1,s9,forward,12732.073,0,
measured_emulation_calibration,16,daim_adapter,3,1,s9,reverse,12815.592,0,
measured_emulation_calibration,16,daim_adapter,3,1,s10,forward,12273.064,0,
measured_emulation_calibration,16,daim_adapter,3,1,s10,reverse,12172.426,0,
measured_emulation_calibration,16,daim_adapter,3,1,s11,forward,12311.054,0,
measured_emulation_calibration,16,daim_adapter,3,1,s11,reverse,12294.219,0,
measured_emulation_calibration,16,daim_adapter,3,1,s12,forward,12010.116,0,
measured_emulation_calibration,16,daim_adapter,3,1,s12,reverse,12151.923,0,
measured_emulation_calibration,16,daim_adapter,3,1,s13,forward,13376.666,0,
measured_emulation_calibration,16,daim_adapter,3,1,s13,reverse,12625.198,0,
measured_emulation_calibration,16,daim_adapter,3,1,s14,forward,12004.328,0,
measured_emulation_calibration,16,daim_adapter,3,1,s14,reverse,12329.03,0,
measured_emulation_calibration,16,daim_adapter,3,1,s15,forward,12026.135,0,
measured_emulation_calibration,16,daim_adapter,3,1,s15,reverse,12305.266,0,
measured_emulation_calibration,16,daim_adapter,3,1,s16,forward,11831.543,0,
measured_emulation_calibration,16,daim_adapter,3,1,s16,reverse,12028.173,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s1,forward,9703.905,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s1,reverse,9352.425,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s2,forward,9826.176,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s2,reverse,10159.998,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s3,forward,9844.817,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s3,reverse,9729.593,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s4,forward,9521.543,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s4,reverse,9327.065,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s5,forward,9162.996,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s5,reverse,9812.853,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s6,forward,9250.385,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s6,reverse,9283.943,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s7,forward,8828.4,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s7,reverse,9554.489,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s8,forward,9937.07,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s8,reverse,11977.465,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s9,forward,9870.404,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s9,reverse,10074.529,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s10,forward,8774.283,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s10,reverse,10597.473,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s11,forward,9778.11,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s11,reverse,9719.66,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s12,forward,9420.094,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s12,reverse,9202.889,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s13,forward,9641.632,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s13,reverse,9784.691,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s14,forward,9651.687,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s14,reverse,9345.867,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s15,forward,9026.395,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s15,reverse,10116.058,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s16,forward,9563.399,0,
measured_emulation_calibration,16,direct_ovs_ofctl,3,1,s16,reverse,9393.648,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s1,forward,8796.069,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s1,reverse,9703.434,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s2,forward,9863.211,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s2,reverse,9262.769,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s3,forward,9462.112,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s3,reverse,8939.455,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s4,forward,10127.871,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s4,reverse,9229.621,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s5,forward,9226.841,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s5,reverse,9957.957,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s6,forward,9116.44,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s6,reverse,9303.48,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s7,forward,9026.681,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s7,reverse,9683.487,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s8,forward,9841.465,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s8,reverse,10559.133,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s9,forward,10311.149,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s9,reverse,9386.741,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s10,forward,9543.738,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s10,reverse,10321.777,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s11,forward,9559.311,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s11,reverse,9722.358,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s12,forward,9282.757,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s12,reverse,9044.134,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s13,forward,8897.478,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s13,reverse,9884.424,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s14,forward,9809.053,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s14,reverse,8687.548,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s15,forward,9059.503,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s15,reverse,8758.015,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s16,forward,9971.935,0,
measured_emulation_calibration,16,direct_ovs_ofctl,4,1,s16,reverse,9004.65,0,
measured_emulation_calibration,16,daim_adapter,4,1,s1,forward,13391.913,0,
measured_emulation_calibration,16,daim_adapter,4,1,s1,reverse,12989.957,0,
measured_emulation_calibration,16,daim_adapter,4,1,s2,forward,13023.148,0,
measured_emulation_calibration,16,daim_adapter,4,1,s2,reverse,12928.565,0,
measured_emulation_calibration,16,daim_adapter,4,1,s3,forward,11549.677,0,
measured_emulation_calibration,16,daim_adapter,4,1,s3,reverse,13124.352,0,
measured_emulation_calibration,16,daim_adapter,4,1,s4,forward,12615.277,0,
measured_emulation_calibration,16,daim_adapter,4,1,s4,reverse,12775.357,0,
measured_emulation_calibration,16,daim_adapter,4,1,s5,forward,12193.579,0,
measured_emulation_calibration,16,daim_adapter,4,1,s5,reverse,12943.552,0,
measured_emulation_calibration,16,daim_adapter,4,1,s6,forward,12123.187,0,
measured_emulation_calibration,16,daim_adapter,4,1,s6,reverse,12610.85,0,
measured_emulation_calibration,16,daim_adapter,4,1,s7,forward,12493.052,0,
measured_emulation_calibration,16,daim_adapter,4,1,s7,reverse,12723.157,0,
measured_emulation_calibration,16,daim_adapter,4,1,s8,forward,12705.662,0,
measured_emulation_calibration,16,daim_adapter,4,1,s8,reverse,13223.973,0,
measured_emulation_calibration,16,daim_adapter,4,1,s9,forward,12718.978,0,
measured_emulation_calibration,16,daim_adapter,4,1,s9,reverse,12366.281,0,
measured_emulation_calibration,16,daim_adapter,4,1,s10,forward,12896.105,0,
measured_emulation_calibration,16,daim_adapter,4,1,s10,reverse,12323.587,0,
measured_emulation_calibration,16,daim_adapter,4,1,s11,forward,12448.555,0,
measured_emulation_calibration,16,daim_adapter,4,1,s11,reverse,13088.146,0,
measured_emulation_calibration,16,daim_adapter,4,1,s12,forward,12780.847,0,
measured_emulation_calibration,16,daim_adapter,4,1,s12,reverse,12940.356,0,
measured_emulation_calibration,16,daim_adapter,4,1,s13,forward,13092.53,0,
measured_emulation_calibration,16,daim_adapter,4,1,s13,reverse,13009.929,0,
measured_emulation_calibration,16,daim_adapter,4,1,s14,forward,11633.476,0,
measured_emulation_calibration,16,daim_adapter,4,1,s14,reverse,11694.853,0,
measured_emulation_calibration,16,daim_adapter,4,1,s15,forward,12680.463,0,
measured_emulation_calibration,16,daim_adapter,4,1,s15,reverse,12278.967,0,
measured_emulation_calibration,16,daim_adapter,4,1,s16,forward,12958.713,0,
measured_emulation_calibration,16,daim_adapter,4,1,s16,reverse,12720.986,0,
measured_emulation_calibration,16,daim_adapter,5,1,s1,forward,12369.804,0,
measured_emulation_calibration,16,daim_adapter,5,1,s1,reverse,12281.262,0,
measured_emulation_calibration,16,daim_adapter,5,1,s2,forward,11965.522,0,
measured_emulation_calibration,16,daim_adapter,5,1,s2,reverse,12377.384,0,
measured_emulation_calibration,16,daim_adapter,5,1,s3,forward,13146.082,0,
measured_emulation_calibration,16,daim_adapter,5,1,s3,reverse,12558.609,0,
measured_emulation_calibration,16,daim_adapter,5,1,s4,forward,12660.427,0,
measured_emulation_calibration,16,daim_adapter,5,1,s4,reverse,12200.544,0,
measured_emulation_calibration,16,daim_adapter,5,1,s5,forward,13010.585,0,
measured_emulation_calibration,16,daim_adapter,5,1,s5,reverse,12621.298,0,
measured_emulation_calibration,16,daim_adapter,5,1,s6,forward,13702.13,0,
measured_emulation_calibration,16,daim_adapter,5,1,s6,reverse,12539.065,0,
measured_emulation_calibration,16,daim_adapter,5,1,s7,forward,12217.794,0,
measured_emulation_calibration,16,daim_adapter,5,1,s7,reverse,12781.34,0,
measured_emulation_calibration,16,daim_adapter,5,1,s8,forward,12572.335,0,
measured_emulation_calibration,16,daim_adapter,5,1,s8,reverse,12237.215,0,
measured_emulation_calibration,16,daim_adapter,5,1,s9,forward,12701.155,0,
measured_emulation_calibration,16,daim_adapter,5,1,s9,reverse,13175.255,0,
measured_emulation_calibration,16,daim_adapter,5,1,s10,forward,12474.45,0,
measured_emulation_calibration,16,daim_adapter,5,1,s10,reverse,13311.328,0,
measured_emulation_calibration,16,daim_adapter,5,1,s11,forward,12550.742,0,
measured_emulation_calibration,16,daim_adapter,5,1,s11,reverse,12494.814,0,
measured_emulation_calibration,16,daim_adapter,5,1,s12,forward,13128.546,0,
measured_emulation_calibration,16,daim_adapter,5,1,s12,reverse,13036.971,0,
measured_emulation_calibration,16,daim_adapter,5,1,s13,forward,12875.742,0,
measured_emulation_calibration,16,daim_adapter,5,1,s13,reverse,12050.09,0,
measured_emulation_calibration,16,daim_adapter,5,1,s14,forward,12461.175,0,
measured_emulation_calibration,16,daim_adapter,5,1,s14,reverse,13348.777,0,
measured_emulation_calibration,16,daim_adapter,5,1,s15,forward,12657.887,0,
measured_emulation_calibration,16,daim_adapter,5,1,s15,reverse,11501.05,0,
measured_emulation_calibration,16,daim_adapter,5,1,s16,forward,12219.556,0,
measured_emulation_calibration,16,daim_adapter,5,1,s16,reverse,12514.317,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s1,forward,9129.17,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s1,reverse,8980.697,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s2,forward,9300.266,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s2,reverse,9971.308,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s3,forward,9496.779,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s3,reverse,9405.502,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s4,forward,9978.082,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s4,reverse,9558.737,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s5,forward,9552.866,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s5,reverse,9532.788,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s6,forward,9309.546,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s6,reverse,9068.771,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s7,forward,9736.978,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s7,reverse,9217.571,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s8,forward,9208.497,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s8,reverse,9824.272,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s9,forward,9928.359,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s9,reverse,9534.841,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s10,forward,9466.722,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s10,reverse,9407.843,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s11,forward,9885.697,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s11,reverse,9341.161,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s12,forward,9371.505,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s12,reverse,9553.975,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s13,forward,9920.886,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s13,reverse,9415.521,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s14,forward,9340.792,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s14,reverse,9500.556,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s15,forward,9637.655,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s15,reverse,10024.808,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s16,forward,9978.78,0,
measured_emulation_calibration,16,direct_ovs_ofctl,5,1,s16,reverse,8971.171,0,
measured_emulation_calibration,32,direct_ovs_ofctl,0,0,s1,forward,10079.506,0,
measured_emulation_calibration,32,direct_ovs_ofctl,0,0,s1,reverse,10080.125,0,
measured_emulation_calibration,32,direct_ovs_ofctl,0,0,s2,forward,9781.158,0,
measured_emulation_calibration,32,direct_ovs_ofctl,0,0,s2,reverse,9964.868,0,
measured_emulation_calibration,32,direct_ovs_ofctl,0,0,s3,forward,9754.099,0,
